,model,n,method,split,recall_macro,precision_macro,f1_macro,recall_c1,precision_c1,f1_c1
58,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,random,test,0.8184036016464233,0.8723834753036499,0.8436410427093506,0.9454710483551025,0.9761514067649841,0.9605662822723389
59,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,random,test_ext,0.7942875623703003,0.6640598177909851,0.7142508029937744,0.8042734861373901,0.7669557929039001,0.7851715087890625
60,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,mix,test,0.8112555742263794,0.886025071144104,0.8450016975402832,0.9450923800468445,0.9755315780639648,0.960070788860321
61,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,mix,test_ext,0.7810741662979126,0.6785153150558472,0.7197234630584717,0.8056087493896484,0.7718986868858337,0.7883935570716858
62,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,active,test,0.8094832897186279,0.8894858360290527,0.8452743291854858,0.9457740187644958,0.9772282838821411,0.9612438678741455
63,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,active,test_ext,0.7795720100402832,0.6832456588745117,0.7220933437347412,0.8085119724273682,0.7812929153442383,0.7946693897247314
64,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,random,test,0.8184388875961304,0.871941864490509,0.8434567451477051,0.9456225633621216,0.9758499264717102,0.9604984521865845
65,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,random,test_ext,0.7901768088340759,0.6634643077850342,0.7125663757324219,0.8030143976211548,0.7682760953903198,0.7852612733840942
66,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,mix,test,0.8130350708961487,0.8853743076324463,0.8457310199737549,0.9453953504562378,0.9767605662345886,0.9608220458030701
67,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,mix,test_ext,0.7809467911720276,0.671334445476532,0.7150266170501709,0.7964932918548584,0.7661210298538208,0.7810119986534119
68,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,active,test,0.8096582889556885,0.8887701034545898,0.8450750112533569,0.946531355381012,0.9749590158462524,0.960534930229187
69,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,active,test_ext,0.7780005931854248,0.6764491200447083,0.7173901796340942,0.8071295022964478,0.7702386975288391,0.7882527112960815
70,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,random,test,0.8188188076019287,0.8739508986473083,0.8444960117340088,0.9456225633621216,0.9761551022529602,0.9606462717056274
71,256_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,random,test_ext,0.7869147062301636,0.658484935760498,0.7082026600837708,0.7950751185417175,0.758781909942627,0.776504635810852
72,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,150,mix,test,0.807495653629303,0.8867400884628296,0.8434836268424988,0.9388821721076965,0.9838107824325562,0.9608215689659119
73,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,150,mix,test_ext,0.7825647592544556,0.7054616212844849,0.7356317043304443,0.8107967972755432,0.8493572473526001,0.8296291828155518
74,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,150,active,test,0.8075171709060669,0.8886011242866516,0.8442267775535583,0.9389578700065613,0.9840463399887085,0.9609735012054443
75,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,150,active,test_ext,0.7820217609405518,0.7059029340744019,0.7357361316680908,0.8105087280273438,0.849722146987915,0.8296523690223694
76,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,150,random,test,0.8078870177268982,0.8872535824775696,0.8438757658004761,0.9397152662277222,0.9829676151275635,0.9608549475669861
77,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,150,random,test_ext,0.7839995622634888,0.7042235136032104,0.7355117797851562,0.8123523592948914,0.8460845947265625,0.8288754224777222
78,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,250,mix,test,0.8081101179122925,0.8877934217453003,0.8441810011863708,0.9406240582466125,0.9822840690612793,0.961002767086029
79,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,250,mix,test_ext,0.7901464700698853,0.7046225070953369,0.739159345626831,0.832628071308136,0.8425529599189758,0.8375611305236816
80,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,250,active,test,0.8082414269447327,0.8869651556015015,0.843942403793335,0.9403968453407288,0.9825130701065063,0.9609937071800232
81,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,250,active,test_ext,0.7897008061408997,0.7048071622848511,0.7390866279602051,0.8322849869728088,0.842888593673706,0.8375532031059265
82,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,250,random,test,0.8084384799003601,0.8850224614143372,0.8432223796844482,0.9412299394607544,0.9806675314903259,0.9605441093444824
83,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,250,random,test_ext,0.7929739952087402,0.7033606767654419,0.7394018769264221,0.8331999182701111,0.8399723172187805,0.8365724086761475
84,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,350,mix,test,0.8090747594833374,0.8839946389198303,0.8431553840637207,0.942290186882019,0.979916512966156,0.9607350826263428
85,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,350,mix,test_ext,0.7943230867385864,0.6938538551330566,0.7348942756652832,0.8359848856925964,0.8201212882995605,0.8279771208763123
86,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,350,active,test,0.8087286353111267,0.8837032318115234,0.8428172469139099,0.9424417018890381,0.9789175391197205,0.9603334069252014
87,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,350,active,test_ext,0.793378472328186,0.6936529874801636,0.7345494031906128,0.8373011350631714,0.8189297914505005,0.8280135989189148
88,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,350,random,test,0.8100672960281372,0.8832111954689026,0.8433663845062256,0.9425173997879028,0.9786882400512695,0.9602623581886292
89,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,350,random,test_ext,0.7961943745613098,0.6928118467330933,0.7348885536193848,0.8355270624160767,0.8185232877731323,0.8269377946853638
90,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,450,mix,test,0.8094159364700317,0.8831179141998291,0.8429296612739563,0.9429718255996704,0.9770854711532593,0.9597256183624268
91,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,450,mix,test_ext,0.8018012642860413,0.6862636804580688,0.7334500551223755,0.8469095230102539,0.8007408380508423,0.8231783509254456
92,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,450,active,test,0.8097701072692871,0.8816365599632263,0.8424262404441833,0.9444864988327026,0.97346031665802,0.9587545394897461
93,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,450,active,test_ext,0.8027889728546143,0.6834597587585449,0.7321922779083252,0.8525232672691345,0.796362042427063,0.8234862089157104
94,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,450,random,test,0.8113130927085876,0.8813406229019165,0.8432457447052002,0.943804919719696,0.9758045673370361,0.9595380425453186
95,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,450,random,test_ext,0.8075534701347351,0.6838802695274353,0.733810544013977,0.8479036092758179,0.7991182208061218,0.822788417339325
96,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,550,mix,test,0.8106305599212646,0.8820216655731201,0.843111515045166,0.9441078305244446,0.975354015827179,0.9594766497612
97,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,550,mix,test_ext,0.7979869246482849,0.6819661855697632,0.7286852598190308,0.8437121510505676,0.8066100478172302,0.8247439861297607
98,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,550,active,test,0.8097060918807983,0.8850864171981812,0.8437970280647278,0.9441835880279541,0.9749745726585388,0.9593320488929749
99,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,550,active,test_ext,0.7950709462165833,0.6829296946525574,0.7283918261528015,0.8453280925750732,0.8068639039993286,0.8256482481956482
100,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,550,random,test,0.8131669163703918,0.8812257051467896,0.8442614078521729,0.9441835880279541,0.9749745726585388,0.9593320488929749
101,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,550,random,test_ext,0.8018549084663391,0.6808871626853943,0.7291953563690186,0.84261554479599,0.8060064315795898,0.8239045143127441
102,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,650,mix,test,0.8105533123016357,0.8829476237297058,0.8434309959411621,0.943804919719696,0.9747360348701477,0.9590211510658264
103,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,650,mix,test_ext,0.8035463690757751,0.6894311308860779,0.7355741858482361,0.8426786065101624,0.8077155351638794,0.824826717376709
104,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,650,active,test,0.8096100091934204,0.8863650560379028,0.8442031741142273,0.9445622563362122,0.9744511246681213,0.9592739343643188
105,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,650,active,test_ext,0.7996859550476074,0.6907072067260742,0.735363245010376,0.8460612297058105,0.807540774345398,0.8263523578643799
106,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,650,random,test,0.8152322769165039,0.8786051273345947,0.8443052768707275,0.9449409246444702,0.9735487103462219,0.9590315222740173
107,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,650,random,test_ext,0.8091859221458435,0.6857013702392578,0.7350934147834778,0.8431946039199829,0.804144561290741,0.8232067227363586
108,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,750,mix,test,0.8100594282150269,0.8863526582717896,0.844535231590271,0.9440321326255798,0.9770340323448181,0.9602496027946472
109,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,750,mix,test_ext,0.7979841232299805,0.6772326231002808,0.7257823944091797,0.833265483379364,0.7818827033042908,0.8067567348480225
110,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,750,active,test,0.8097420334815979,0.8884841203689575,0.845051646232605,0.9450923800468445,0.9741607904434204,0.9594064950942993
111,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,750,active,test_ext,0.7982951402664185,0.6784322261810303,0.727135181427002,0.8380343317985535,0.7798041105270386,0.8078712821006775
112,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,750,random,test,0.816487193107605,0.877381443977356,0.8444729447364807,0.9454710483551025,0.972274124622345,0.9586852788925171
113,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,750,random,test_ext,0.8089514374732971,0.6718338131904602,0.7260466814041138,0.8372201323509216,0.7743532061576843,0.8045604228973389
114,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,850,mix,test,0.8107890486717224,0.8861316442489624,0.844842791557312,0.9439563751220703,0.975808322429657,0.9596181511878967
115,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,850,mix,test_ext,0.7949644327163696,0.6737723350524902,0.7217392921447754,0.8234120011329651,0.7819154858589172,0.8021274209022522
116,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,850,active,test,0.8103222250938416,0.8903238773345947,0.8460452556610107,0.9466828107833862,0.9730655550956726,0.9596928954124451
117,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,850,active,test_ext,0.792818546295166,0.6741969585418701,0.7219078540802002,0.8330985307693481,0.7798538208007812,0.8055973649024963
118,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,850,random,test,0.8202552795410156,0.8762844800949097,0.8461058735847473,0.9462284445762634,0.9714640974998474,0.9586802124977112
119,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,850,random,test_ext,0.8046043515205383,0.6650091409683228,0.7191395163536072,0.8304567337036133,0.773047685623169,0.8007245063781738
120,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,950,mix,test,0.8125988841056824,0.887143075466156,0.8461112976074219,0.9472886919975281,0.9703646302223206,0.9586878418922424
121,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,950,mix,test_ext,0.7944624423980713,0.6633530855178833,0.7145510315895081,0.826198399066925,0.7665117979049683,0.7952367067337036
122,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,950,active,test,0.81116783618927,0.8903258442878723,0.8464900851249695,0.9485762119293213,0.9720605611801147,0.9601747989654541
123,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,950,active,test_ext,0.7921832799911499,0.667361855506897,0.7170089483261108,0.8294777274131775,0.7687036991119385,0.7979351878166199
124,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,950,random,test,0.8203315734863281,0.874687135219574,0.8454561829566956,0.946531355381012,0.972077488899231,0.9591343402862549
125,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,950,random,test_ext,0.801959753036499,0.658111572265625,0.7129571437835693,0.8197591304779053,0.763663649559021,0.7907177209854126
126,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,mix,test,0.8119596838951111,0.8892441987991333,0.8466609716415405,0.94691002368927,0.9737538695335388,0.9601444005966187
127,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,mix,test_ext,0.7887551784515381,0.6739004254341125,0.7195150852203369,0.8134920597076416,0.7668623328208923,0.7894892692565918
128,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,active,test,0.809812605381012,0.8925982117652893,0.8466030955314636,0.9476673603057861,0.9724121689796448,0.9598803520202637
129,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,active,test_ext,0.7855717539787292,0.6797928214073181,0.7223206758499146,0.8179486989974976,0.7697787880897522,0.793133020401001
130,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,random,test,0.8222721815109253,0.8746083974838257,0.8464576005935669,0.9475159049034119,0.9716526865959167,0.9594325423240662
131,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1050,random,test_ext,0.7988953590393066,0.6646475791931152,0.7163378000259399,0.812087893486023,0.7610275149345398,0.7857290506362915
132,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,mix,test,0.8108411431312561,0.8918183445930481,0.846955418586731,0.9464555978775024,0.9741970896720886,0.9601259827613831
133,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,mix,test_ext,0.780160665512085,0.6768873333930969,0.7181729078292847,0.8075236082077026,0.7706319093704224,0.7886465787887573
134,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,active,test,0.8104549050331116,0.8932688236236572,0.8472073078155518,0.9479703307151794,0.972571849822998,0.960113525390625
135,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,active,test_ext,0.7780996561050415,0.6812359690666199,0.7205712795257568,0.8177775144577026,0.7728997468948364,0.7947055697441101
136,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,random,test,0.8225610256195068,0.8747332692146301,0.8467190265655518,0.9471372365951538,0.9723971486091614,0.9596009850502014
137,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1150,random,test_ext,0.7936072945594788,0.6665126085281372,0.7156473398208618,0.8079560399055481,0.7647781372070312,0.7857743501663208
138,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,mix,test,0.814483642578125,0.8907195329666138,0.8486241102218628,0.9472129940986633,0.9726261496543884,0.9597513675689697
139,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,mix,test_ext,0.7793066501617432,0.6661230325698853,0.7112358808517456,0.8070005774497986,0.7596941590309143,0.7826331853866577
140,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,active,test,0.8118156790733337,0.893637478351593,0.8481379151344299,0.9488791227340698,0.9727484583854675,0.9606655240058899
141,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,active,test_ext,0.7743602991104126,0.6719678640365601,0.7133017778396606,0.8138980269432068,0.7640082240104675,0.7881644368171692
142,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,random,test,0.8229384422302246,0.8739684224128723,0.8465674519538879,0.9471372365951538,0.9727753400802612,0.9597851037979126
143,512_hidden_dim_6000_vocab_size_1_layer_lstm.pt,1250,random,test_ext,0.7919377684593201,0.6575654745101929,0.7087893486022949,0.8018436431884766,0.7549769282341003,0.7777048349380493
144,bert_2_v1,150,mix,test,0.7738178968429565,0.9270100593566895,0.8304959535598755,0.945168137550354,0.9817495346069336,0.9631115794181824
145,bert_2_v1,150,mix,test_ext,0.7145744562149048,0.7363377213478088,0.7250553369522095,0.8339574933052063,0.8451567888259888,0.8395197987556458
146,bert_2_v1,150,active,test,0.7748784422874451,0.9272580146789551,0.8312374949455261,0.9456225633621216,0.9823760986328125,0.9636489748954773
147,bert_2_v1,150,active,test_ext,0.7126529216766357,0.7410480976104736,0.7261728048324585,0.8332661390304565,0.8432744741439819,0.838240385055542
148,bert_2_v1,150,random,test,0.7762153744697571,0.9238160848617554,0.8321587443351746,0.9448651671409607,0.9825169444084167,0.9633232951164246
149,bert_2_v1,150,random,test_ext,0.7130411267280579,0.7362109422683716,0.7240568399429321,0.8352826237678528,0.8399768471717834,0.837623119354248
