,model,pooling,mv_window_size,mv_window_shift_frac,per_cls_precision_0,per_cls_precision_1,per_cls_precision_2,per_cls_precision_3,per_cls_recall_0,per_cls_recall_1,per_cls_recall_2,per_cls_recall_3,macro_precision,macro_recall,macro_f1,overall_accuracy
11,BERT,asymmetric-max,1024,1.0,0.9969031514266763,0.9306318681311578,0.8720821661916707,0.7540983606145301,0.9978720443924073,0.9235837624955138,0.7049056603720385,0.45394736840612016,0.8884288865910088,0.77007720891652,0.8250302305609568,0.9948248984738812
12,BERT,gaussian,128,0.25,0.9981959660079656,0.9131584590087104,0.9476236663341647,0.8186528496985154,0.997415761603476,0.9675855801265013,0.7373584905604729,0.5197368420881665,0.919407735262339,0.8055241685946541,0.858706532816912,0.9956609375155144
13,BERT,gaussian,128,0.5,0.9981464565574271,0.9060946157118155,0.9314009661745759,0.8030303029897459,0.9971702282641407,0.9660708876090836,0.7275471698058299,0.5230263157722689,0.909668085358391,0.8034536503628308,0.8532681878859328,0.9953590896905067
14,BERT,gaussian,128,1.0,0.9977520906376522,0.8933456168939881,0.7430894308882676,0.7255813953150893,0.9962760776867282,0.9547106937284499,0.6898113207495109,0.5131578947199619,0.8399421334337492,0.7884889967211627,0.8134026840484111,0.994088151479948
15,BERT,gaussian,256,0.25,0.9981234549710845,0.9311530582375394,0.9516441005710674,0.8391959798573269,0.9979845805062693,0.9638745834588277,0.7426415094283575,0.5493421052450874,0.9300291484092545,0.8134606946596356,0.8678480758428693,0.9961474685492439
16,BERT,gaussian,256,0.5,0.9980822955147615,0.9266443050890136,0.9421965317828306,0.7884615384236316,0.9978229377245402,0.9624356255672807,0.7381132075415993,0.5394736841927804,0.9138461677025593,0.8094613637565501,0.8584923437936023,0.9959349835671661
17,BERT,gaussian,256,1.0,0.9977235645866693,0.9174573055021766,0.794242167647805,0.7638190954390041,0.9972152427096855,0.9520599818229687,0.7079245282965441,0.4999999999835526,0.8683105332939137,0.7892999382031878,0.8269221966442561,0.9949698648635231
18,BERT,gaussian,512,0.25,0.9979480486003359,0.9353713734503707,0.9448022079029917,0.8282828282409957,0.998093024397809,0.9547106937284499,0.7750943396167917,0.5394736841927804,0.9266011145486734,0.8168429354839577,0.8682671176917246,0.996091865002532
19,BERT,gaussian,512,0.5,0.9978620981716132,0.9328142380415774,0.9310661764620307,0.78974358970309,0.9979948110620749,0.9526658588299358,0.7645283018810225,0.5065789473517572,0.9128715255945778,0.8054419797811976,0.8557984818038108,0.9958952667480861
20,BERT,gaussian,512,1.0,0.9975552423174052,0.92934417667617,0.8463519313232074,0.7704081632259996,0.9976960788325504,0.9433504998478163,0.7441509433906103,0.4967105262994503,0.8859148783856955,0.7954770120926069,0.8382637268874276,0.9953015003028407
21,BERT,gaussian,1024,0.25,0.9974079071098368,0.9418560462104264,0.9432146294423176,0.8095238094809776,0.9983221888478553,0.9385034837920793,0.7396226415038519,0.503289473667655,0.9230005980608895,0.7949344469528604,0.854194071906659,0.9957741304498923
22,BERT,gaussian,1024,0.5,0.9972402458020868,0.9368732907923603,0.9317738791332186,0.7412935323014281,0.9981421310656761,0.9340351408656967,0.7215094339568189,0.49013157893124565,0.9017952370072734,0.7859545712048593,0.8398994698959,0.9954266082829426
23,BERT,gaussian,1024,1.0,0.9969031514266763,0.9306318681311578,0.8720821661916707,0.7540983606145301,0.9978720443924073,0.9235837624955138,0.7049056603720385,0.45394736840612016,0.8884288865910088,0.77007720891652,0.8250302305609568,0.9948248984738812
24,BERT,max,128,0.25,0.997902173757299,0.9217694486809603,0.9089147286733633,0.8242424241924701,0.9976346954977166,0.9610724023016047,0.7079245282965441,0.4473684210379155,0.9132071938260231,0.7785000117834453,0.8404903692488653,0.9955815038773544
25,BERT,max,128,0.5,0.9979671135058796,0.915376305364843,0.9167482859851445,0.7958115182829417,0.9974280382704427,0.9625870948190225,0.7064150943342913,0.4999999999835526,0.9064758057847022,0.7916075568518273,0.8451564976440226,0.9954484525334366
26,BERT,max,128,1.0,0.9977520906376522,0.8933456168939881,0.7430894308882676,0.7255813953150893,0.9962760776867282,0.9547106937284499,0.6898113207495109,0.5131578947199619,0.8399421334337492,0.7884889967211627,0.8134026840484111,0.994088151479948
27,BERT,max,256,0.25,0.997911159848421,0.9332153914190379,0.9361702127569037,0.8361581920431549,0.9980255027294919,0.9588003635254779,0.7305660377303355,0.48684210524714333,0.9258637390168794,0.7935585023081121,0.8546208373300286,0.9959846295910161
28,BERT,max,256,0.5,0.9979415405706598,0.9295619634595864,0.9321047526582726,0.821052631535734,0.9979068282821465,0.959481975158316,0.7252830188624507,0.5131578947199619,0.9201652220560632,0.7989574292557188,0.8552884059401019,0.9958893092252241
29,BERT,max,256,1.0,0.9977235645866693,0.9174573055021766,0.794242167647805,0.7638190954390041,0.9972152427096855,0.9520599818229687,0.7079245282965441,0.4999999999835526,0.8683105332939137,0.7892999382031878,0.8269221966442561,0.9949698648635231
30,BERT,max,512,0.25,0.9978502365557762,0.9383433981950806,0.9353647275998582,0.8595505617494634,0.9981748688442541,0.9531960012110321,0.7645283018810225,0.503289473667655,0.9327772310250446,0.804797161400991,0.864074041031331,0.9960819357977619
31,BERT,max,512,0.5,0.9978562194183768,0.9358774083158997,0.9338235294031818,0.8539325842216892,0.998109393287098,0.9528173280816776,0.7667924528244017,0.4999999999835526,0.9303724353397869,0.8044297935441825,0.8628295367673207,0.996012431364372
32,BERT,max,512,1.0,0.9975552423174052,0.92934417667617,0.8463519313232074,0.7704081632259996,0.9976960788325504,0.9433504998478163,0.7441509433906103,0.4967105262994503,0.8859148783856955,0.7954770120926069,0.8382637268874276,0.9953015003028407
33,BERT,max,1024,0.25,0.9973978614631869,0.9434951013891216,0.9450867051932074,0.8639455781725207,0.9983794799603668,0.9408512571940768,0.7403773584849783,0.4177631578809946,0.9374813115545091,0.774342813380104,0.8481384290193067,0.9958416490423282
34,BERT,max,1024,0.5,0.9973281818553293,0.9396401184413182,0.9300766283435817,0.811764705834602,0.9982423905125714,0.937291729778145,0.7328301886737145,0.45394736840612016,0.9197024086187079,0.7805779193426378,0.8444482671543123,0.9956172490145264
35,BERT,max,1024,1.0,0.9969031514266763,0.9306318681311578,0.8720821661916707,0.7540983606145301,0.9978720443924073,0.9235837624955138,0.7049056603720385,0.45394736840612016,0.8884288865910088,0.77007720891652,0.8250302305609568,0.9948248984738812
36,BERT,sum,128,0.25,0.9980434573500103,0.925764509333242,0.9475277497381682,0.821052631535734,0.9978086149464124,0.9652378067245037,0.7086792452776705,0.5131578947199619,0.9230970869892885,0.7962208904171371,0.8549776014997675,0.9959012242709482
37,BERT,sum,128,0.5,0.9979306957037681,0.9192240880132315,0.9342770475133035,0.7999999999578947,0.9975999116079775,0.9618297485603136,0.6973584905607747,0.4999999999835526,0.9128579577970495,0.7891970376781546,0.8465352691856428,0.9955715746725845
38,BERT,sum,128,1.0,0.9977520906376522,0.8933456168939881,0.7430894308882676,0.7255813953150893,0.9962760776867282,0.9547106937284499,0.6898113207495109,0.5131578947199619,0.8399421334337492,0.7884889967211627,0.8134026840484111,0.994088151479948
39,BERT,sum,256,0.25,0.9980480458975,0.9341119435867973,0.9536945812713922,0.825641025598685,0.9980664249527144,0.9631172372001188,0.7305660377303355,0.5296052631404735,0.9278738990885935,0.8053387407559105,0.862274802274637,0.9961633552768758
40,BERT,sum,256,0.5,0.9979274293371866,0.9307076199566972,0.95099999999049,0.8272251308467421,0.9979948110620749,0.9592547712807034,0.7177358490511869,0.5197368420881665,0.926715045032779,0.7986805683705329,0.8579473470836476,0.9959528561357521
41,BERT,sum,256,1.0,0.9977235645866693,0.9174573055021766,0.794242167647805,0.7638190954390041,0.9972152427096855,0.9520599818229687,0.7079245282965441,0.4999999999835526,0.8683105332939137,0.7892999382031878,0.8269221966442561,0.9949698648635231
42,BERT,sum,512,0.25,0.9979012911354915,0.9380998437609269,0.9474671669704742,0.8494623655457278,0.9981871455112209,0.9549378976060625,0.7622641509376433,0.5197368420881665,0.9332326668531552,0.8087815090357733,0.8665616281348688,0.9961434968673359
43,BERT,sum,512,0.5,0.9978155041930661,0.936880542513647,0.9443920829317212,0.8432432431976625,0.9981584999549651,0.9521357164488395,0.7562264150886323,0.5131578947199619,0.9305828432090243,0.8049196315530996,0.8632017595619994,0.9960223605691421
44,BERT,sum,512,1.0,0.9975552423174052,0.92934417667617,0.8463519313232074,0.7704081632259996,0.9976960788325504,0.9433504998478163,0.7441509433906103,0.4967105262994503,0.8859148783856955,0.7954770120926069,0.8382637268874276,0.9953015003028407
45,BERT,sum,1024,0.25,0.9973876249463216,0.9422070534691375,0.9601593625402375,0.843373493925098,0.9983631110710778,0.9408512571940768,0.7275471698058299,0.4605263157743248,0.9357818837201985,0.7818219634613273,0.8519017078853055,0.9958178189508802
46,BERT,sum,1024,0.5,0.9972671396538445,0.940103374885269,0.9423459244439131,0.8197674418128041,0.998285358846955,0.9366858527711779,0.7154716981078079,0.4638157894584271,0.9248709701989577,0.7785646747960919,0.8454347706410902,0.9956033481278485
47,BERT,sum,1024,1.0,0.9969031514266763,0.9306318681311578,0.8720821661916707,0.7540983606145301,0.9978720443924073,0.9235837624955138,0.7049056603720385,0.45394736840612016,0.8884288865910088,0.77007720891652,0.8250302305609568,0.9948248984738812
48,BERT,asymmetric-max,128,0.25,0.9992257703173312,0.8491850494201418,0.5154013015162022,0.6784660766761514,0.9929122709378352,0.9825053014230668,0.8966037735781389,0.7565789473435336,0.7605695494824566,0.9071500733206437,0.8274181211368142,0.9922433052336839
49,BERT,asymmetric-max,128,0.5,0.9989177844768607,0.8850456385966062,0.6538901601793257,0.7234042552934963,0.9953041748851927,0.9766737352310082,0.8626415094274519,0.6710526315568732,0.8153144596365722,0.8764180127751315,0.8447627339789043,0.9942708488477158
50,BERT,asymmetric-max,128,1.0,0.9981250461054032,0.9077983627740142,0.7457020057253174,0.7445887445565113,0.9966546082515366,0.957437140259802,0.7856603773525611,0.5657894736655991,0.8490535397903115,0.8263853998823747,0.8375661185843098,0.9948109975872033
51,BERT,asymmetric-max,256,0.25,0.9991290987815393,0.8918527708844142,0.6373390557905723,0.645161290303661,0.9952857598847427,0.9799303241434565,0.8966037735781389,0.7236842105025104,0.7933705539400466,0.8988760170272122,0.8428343381786391,0.9944595037383456
52,BERT,asymmetric-max,256,0.5,0.9988371520684952,0.9094251573210002,0.7469095640810222,0.7093425605290885,0.99651547269258,0.9740987579513979,0.8664150943330837,0.6743421052409756,0.8411286084999015,0.8778428575545093,0.8590936516889935,0.9953908631457706
53,BERT,asymmetric-max,256,1.0,0.9980854287820256,0.9230600453441651,0.8101460415003064,0.7316017315700605,0.9973257327123863,0.9558467131165133,0.7954716981072041,0.555921052613292,0.8657233117991394,0.8261412991373489,0.8454692800507209,0.9954405091696206
54,BERT,asymmetric-max,512,0.25,0.9991480801009781,0.903792331373563,0.6965517241339279,0.5904522612916971,0.9958832243437917,0.9782641623742969,0.914716981125172,0.7730263157640451,0.7974860992250415,0.9154726709018264,0.852415992415831,0.995073128593131
55,BERT,asymmetric-max,512,0.5,0.9988354379511704,0.9163451921696554,0.7798408488011948,0.6614906832092705,0.9968019282551378,0.9714480460459167,0.8875471698046223,0.7006578947137941,0.8391280405328227,0.8891137597048678,0.863398029803834,0.9956708667202844
56,BERT,asymmetric-max,512,1.0,0.9980409095747526,0.9283498301071588,0.841900311519923,0.7131474103301535,0.9975508049401104,0.951832777945356,0.8158490565976163,0.5888157894543152,0.870359615382997,0.8385121072343494,0.8541390921467062,0.9956271782192965
57,BERT,asymmetric-max,1024,0.25,0.9989268096492535,0.9052393729692803,0.7460716530437079,0.4916666666564236,0.996065328237132,0.9709179036648206,0.8958490565970125,0.7763157894481475,0.7854761255796663,0.9097870194867782,0.8430738095539368,0.995009581682603
58,BERT,asymmetric-max,1024,0.5,0.9985492219485301,0.9206659428151135,0.8282828282768523,0.585714285697551,0.9970822454842122,0.9632687064518606,0.8664150943330837,0.6743421052409756,0.8333030696845116,0.8752770378775331,0.8537744703812272,0.9956569658336064
59,BERT,asymmetric-max,1024,1.0,0.9976268509539445,0.931474941768028,0.8741721854232272,0.7195121950927027,0.9977697388343509,0.9388821569214337,0.7969811320694568,0.5822368420861106,0.8806965433094757,0.828967467477838,0.8540494205259578,0.9954464666924826
60,BERT,gaussian,128,0.25,0.9986255520323599,0.9194924367331568,0.9292929292851071,0.8103448275512782,0.997530343828499,0.9713723114200459,0.8332075471635231,0.6184210526112361,0.9144389364004756,0.8551328137558261,0.883792065740193,0.9961832136864158
61,BERT,gaussian,128,0.5,0.9985290743411359,0.913012477717709,0.9128595600599589,0.7913043477916823,0.9972950410449695,0.9697818842767572,0.8143396226353635,0.5986842105066222,0.9039263649776216,0.8450251896159281,0.8734839356646966,0.9958515782470981
62,BERT,gaussian,128,1.0,0.9981250461054032,0.9077983627740142,0.7457020057253174,0.7445887445565113,0.9966546082515366,0.957437140259802,0.7856603773525611,0.5657894736655991,0.8490535397903115,0.8263853998823747,0.8375661185843098,0.9948109975872033
63,BERT,gaussian,256,0.25,0.9984094165813511,0.9310697334786922,0.9515570934173742,0.8177570093075814,0.9979354738384022,0.9656922144797291,0.8301886792390175,0.575657894717906,0.9246983131962496,0.8423685655687637,0.8816155139609592,0.9963937128275396
64,BERT,gaussian,256,0.5,0.99835192619903,0.9267351248991866,0.9365351629422254,0.794520547908926,0.9977738310566732,0.9637231142070859,0.8241509433900065,0.5723684210338037,0.914035690487342,0.8395040774218924,0.8751859510003963,0.9961673269587838
65,BERT,gaussian,256,1.0,0.9980854287820256,0.9230600453441651,0.8101460415003064,0.7316017315700605,0.9973257327123863,0.9558467131165133,0.7954716981072041,0.555921052613292,0.8657233117991394,0.8261412991373489,0.8454692800507209,0.9954405091696206
66,BERT,gaussian,512,0.25,0.9984276632988156,0.9304182231004684,0.928051738068488,0.8043478260519848,0.9978413527249904,0.9620569524379263,0.8664150943330837,0.6085526315589291,0.9153113626299393,0.8587165077637324,0.8861111885790953,0.9963222225531957
67,BERT,gaussian,512,0.5,0.9983866179375941,0.9280438756848789,0.9135004041963339,0.768907562992903,0.9977390471669341,0.9611481369274756,0.8528301886728089,0.6019736841907245,0.9022096152029274,0.8534227642394858,0.8771383216214933,0.9961593835949679
68,BERT,gaussian,512,1.0,0.9980409095747526,0.9283498301071588,0.841900311519923,0.7131474103301535,0.9975508049401104,0.951832777945356,0.8158490565976163,0.5888157894543152,0.870359615382997,0.8385121072343494,0.8541390921467062,0.9956271782192965
69,BERT,gaussian,1024,0.25,0.9980664447340595,0.9370243247269534,0.9407281964357264,0.7755102040499792,0.99807665550852,0.9510754316866471,0.8384905660314077,0.6249999999794408,0.9128322924866796,0.853160663301504,0.8819883422280606,0.9961991004140478
70,BERT,gaussian,1024,0.5,0.9979558973078615,0.9338059701485568,0.9230125522935314,0.7287449392417512,0.9979375199495634,0.947667373522457,0.8324528301823967,0.5921052631384176,0.8958798397479253,0.8425407466982087,0.8683919998142716,0.995938955249074
71,BERT,gaussian,1024,1.0,0.9976268509539445,0.931474941768028,0.8741721854232272,0.7195121950927027,0.9977697388343509,0.9388821569214337,0.7969811320694568,0.5822368420861106,0.8806965433094757,0.828967467477838,0.8540494205259578,0.9954464666924826
72,BERT,max,128,0.25,0.9980599214145178,0.9289280469890389,0.9315068493065617,0.7999999999619047,0.9978720443924073,0.9581944865185108,0.7698113207489071,0.5526315789291897,0.9146237044180059,0.8196273576472538,0.8645237384238028,0.9959627853405221
73,BERT,max,128,0.5,0.9982556889721258,0.9245927865031088,0.9115586689937692,0.774336283151578,0.9976694793874558,0.962965767948377,0.7856603773525611,0.575657894717906,0.9021858569051455,0.830488379851575,0.8648537046460294,0.9959468986128901
74,BERT,max,128,1.0,0.9981250461054032,0.9077983627740142,0.7457020057253174,0.7445887445565113,0.9966546082515366,0.957437140259802,0.7856603773525611,0.5657894736655991,0.8490535397903115,0.8263853998823747,0.8375661185843098,0.9948109975872033
75,BERT,max,256,0.25,0.9981541924591805,0.9340862119863196,0.9417989417906368,0.826923076883321,0.9980377793964587,0.9584216903961236,0.8060377358429733,0.5657894736655991,0.9252406057798644,0.8320716698252886,0.8761863240218569,0.9962328597102658
76,BERT,max,256,0.5,0.9982765749280337,0.9316295806705356,0.9371231696732376,0.7955555555201975,0.9979293355049189,0.9607694637981211,0.8211320754655009,0.5888157894543152,0.9156462201980011,0.842161666055714,0.8773679398789832,0.9962427889150358
77,BERT,max,256,1.0,0.9980854287820256,0.9230600453441651,0.8101460415003064,0.7316017315700605,0.9973257327123863,0.9558467131165133,0.7954716981072041,0.555921052613292,0.8657233117991394,0.8261412991373489,0.8454692800507209,0.9954405091696206
78,BERT,max,512,0.25,0.9982073205171553,0.9358898430552739,0.9378673383632422,0.8160377358105643,0.9980480099522643,0.957437140259802,0.8430188679181659,0.5690789473497013,0.9220005594365589,0.8418957413699835,0.8801292227607761,0.9963162650303338
79,BERT,max,512,0.5,0.9982704486189993,0.9331219584125253,0.9237779618813275,0.7913043477916823,0.99793138161608,0.9584216903961236,0.8415094339559132,0.5986842105066222,0.9116186791761337,0.8491366791186847,0.8792690589469456,0.9962427889150358
80,BERT,max,512,1.0,0.9980409095747526,0.9283498301071588,0.841900311519923,0.7131474103301535,0.9975508049401104,0.951832777945356,0.8158490565976163,0.5888157894543152,0.870359615382997,0.8385121072343494,0.8541390921467062,0.9956271782192965
81,BERT,max,1024,0.25,0.9979012739635035,0.9382854578089929,0.9465240641626871,0.8212560386076687,0.9981789610665763,0.9499394122985837,0.8015094339562151,0.5592105262973944,0.925991708635713,0.8272095834046924,0.873817758001065,0.9961315818216119
82,BERT,max,1024,0.5,0.997935731485496,0.9352169375272587,0.9354838709595861,0.7962085307679522,0.998060286619231,0.9500908815503255,0.8098113207486053,0.5526315789291897,0.9162112676850733,0.8276485169618379,0.8696810365730275,0.996038247296774
83,BERT,max,1024,1.0,0.9976268509539445,0.931474941768028,0.8741721854232272,0.7195121950927027,0.9977697388343509,0.9388821569214337,0.7969811320694568,0.5822368420861106,0.8806965433094757,0.828967467477838,0.8540494205259578,0.9954464666924826
84,BERT,sum,128,0.25,0.9984889558643869,0.9279142215453684,0.9344405594323913,0.8317757008957114,0.997818845502218,0.9700090881543698,0.8067924528240997,0.585526315770213,0.9231548594344645,0.8400366755627251,0.8796366354514688,0.9963381092808277
85,BERT,sum,128,0.5,0.9983455336575173,0.9245488149591037,0.8914334181434146,0.8037383177194515,0.9976162804972665,0.9660708876090836,0.7932075471638249,0.5657894736655991,0.9045165211198718,0.8306710472339434,0.8660224349368194,0.995990587113878
